curador,artista,expo,ano
María Margarita Jiménez,Rosemberg Sandoval,IV Festival de Performance*2001,2001
María Margarita Jiménez,Jairo Pinilla,IV Festival de Performance*2001,2001
María Margarita Jiménez,Fernando Uhía,IV Festival de Performance*2001,2001
Miguel González,Hernán Díaz,Retratos y Autorretratos*2001,2001
Miguel González,Fernell Franco,Retratos y Autorretratos*2001,2001
Miguel González,Otto Moll González,Retratos y Autorretratos*2001,2001
Miguel González,Eduardo Carvajal,Retratos y Autorretratos*2001,2001
Miguel González,Luis Eduardo Borja,Retratos y Autorretratos*2001,2001
Miguel González,Rodrigo Facundo,Retratos y Autorretratos*2001,2001
Miguel González,Linda Troeller,Retratos y Autorretratos*2001,2001
Miguel González,Leonardo Herrera,Retratos y Autorretratos*2001,2001
Miguel González,Óscar Campo,Retratos y Autorretratos*2001,2001
Miguel González,Carmen Aldunate,Retratos y Autorretratos*2001,2001
Miguel González,Sergio Camporeale,Retratos y Autorretratos*2001,2001
Miguel González,Gregorio Cuartas,Retratos y Autorretratos*2001,2001
Miguel González,Jorge González,Retratos y Autorretratos*2001,2001
Miguel González,Efraim Martínez,Retratos y Autorretratos*2001,2001
Miguel González,Óscar Muñoz,Retratos y Autorretratos*2001,2001
Miguel González,Pedro Alcántara Herrán,Retratos y Autorretratos*2001,2001
Miguel González,Débora Arango,Retratos y Autorretratos*2001,2001
Miguel González,Fernando Botero,Retratos y Autorretratos*2001,2001
Miguel González,Herman Braun-Vega,Retratos y Autorretratos*2001,2001
Miguel González,Cluck Close,Retratos y Autorretratos*2001,2001
Miguel González,José Luis Cuevas,Retratos y Autorretratos*2001,2001
Miguel González,Eugenio Dittborn,Retratos y Autorretratos*2001,2001
Miguel González,Víctor Laignelet,Retratos y Autorretratos*2001,2001
Miguel González,María José Morales,Retratos y Autorretratos*2001,2001
Miguel González,Juan Antonio Roda,Retratos y Autorretratos*2001,2001
Miguel González,David Alfaro Siqueiros,Retratos y Autorretratos*2001,2001
Miguel González,Leonard Baskin,Retratos y Autorretratos*2001,2001
Miguel González,Lorenzo Homar,Retratos y Autorretratos*2001,2001
Miguel González,Carlos Collazo,Retratos y Autorretratos*2001,2001
Miguel González,Francisco Rodon,Retratos y Autorretratos*2001,2001
Miguel González,Wilson Díaz,Retratos y Autorretratos*2001,2001
Miguel González,Juan Mejía,Retratos y Autorretratos*2001,2001
Miguel González,Darío Morales,Retratos y Autorretratos*2001,2001
Miguel González,Liliana Porter,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Geny Dignac,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Yutaka Toyota,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,María Thereza Negreiros,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Jaime Suárez,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Hernando Tejada,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Ómar Rayo,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Olga de Amaral,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Carlos Rojas,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rómulo Rozo,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Feliza Bursztyn,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Beatriz Daza,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Gloria Duncan,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Jim Amaral,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Pablo Van Wong,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Ronny Vayda,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Pedro Alcántara Herrán,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Elías Heim,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Jaime Iregui,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Jorge Reyes,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Consuelo Gómez,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Jesús Rafael Soto,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Carlos Cruz-Diez,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Ary Brizzi,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Eduardo Mac Entyre,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Fernando Maza,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rogelio Polesello,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Antonio Seguí,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Marta Minujín,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Arcangelo Ianelli,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rubens Gerchman,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,María Thereza Negreiros,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Hugo Cifuentes,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Fernando de Szyszlo,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Emilio Sánchez,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Agustín Fernández,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rodolfo Abularach,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Ernesto Barreda,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Alejandro Obregón,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Eduardo Ramírez Villamizar,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Carlos Rojas,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,David Manzur,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Antonio Varela,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rafael Echeverri,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Carlos Gómez,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Carlos Jacanamijoy Tisoy,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Rafael Ortiz,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Luis Fernando Roldán,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Mónica Negret,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Beatriz González,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Lidya Azout,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Catalina Mejía,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001*2001,2001
Miguel González,Pablo Van Wong,Pablo Van Wong*2001,2001
Doc Desing,Andréas Aas,Movilización: El diseño para reunir*2001,2001
Doc Desing,Adam Jorg,Movilización: El diseño para reunir*2001,2001
Doc Desing,Dominik Harborth,Movilización: El diseño para reunir*2001,2001
Doc Desing,Ron Arad,Movilización: El diseño para reunir*2001,2001
Doc Desing,Ronan,Movilización: El diseño para reunir*2001,2001
Doc Desing,Erwan Bouroullec,Movilización: El diseño para reunir*2001,2001
Doc Desing,Bass Pression,Movilización: El diseño para reunir*2001,2001
Doc Desing,Claudio Colucci,Movilización: El diseño para reunir*2001,2001
Doc Desing,Matali Crasset,Movilización: El diseño para reunir*2001,2001
Doc Desing,Delo Lindo,Movilización: El diseño para reunir*2001,2001
Doc Desing,Durlet,Movilización: El diseño para reunir*2001,2001
Doc Desing,evansandwong,Movilización: El diseño para reunir*2001,2001
Doc Desing,Roberto Rosario,Movilización: El diseño para reunir*2001,2001
Doc Desing,Adrien Gardère,Movilización: El diseño para reunir*2001,2001
Doc Desing,Kristian Gavoille,Movilización: El diseño para reunir*2001,2001
Doc Desing,Marti Guixé,Movilización: El diseño para reunir*2001,2001
Doc Desing,Richar Hutten,Movilización: El diseño para reunir*2001,2001
Doc Desing,Sophie Larger,Movilización: El diseño para reunir*2001,2001
Doc Desing,Monika Lipken,Movilización: El diseño para reunir*2001,2001
Doc Desing,Jasper Morrison,Movilización: El diseño para reunir*2001,2001
Doc Desing,NU,Movilización: El diseño para reunir*2001,2001
Doc Desing,Marc Newson,Movilización: El diseño para reunir*2001,2001
Doc Desing,Oliver Peyricot,Movilización: El diseño para reunir*2001,2001
Doc Desing,Prins Martjin,Movilización: El diseño para reunir*2001,2001
Doc Desing,Radi,Movilización: El diseño para reunir*2001,2001
Doc Desing,Pucci de Rossi,Movilización: El diseño para reunir*2001,2001
Doc Desing,Milan Simic,Movilización: El diseño para reunir*2001,2001
Doc Desing,Sismo,Movilización: El diseño para reunir*2001,2001
Doc Desing,Philippe Starck,Movilización: El diseño para reunir*2001,2001
Doc Desing,Alexis Tricoire,Movilización: El diseño para reunir*2001,2001
Miguel González,Rosemberg Sandoval,Rosemberg Sandoval*2001,2001
Miguel González,Luis Caballero,Amor y Erotismo*2001,2001
Miguel González,Leonel Góngora,Amor y Erotismo*2001,2001
Miguel González,Carlos Granada,Amor y Erotismo*2001,2001
Miguel González,Ángel Loochkartt,Amor y Erotismo*2001,2001
Miguel González,Augusto Rendón,Amor y Erotismo*2001,2001
Miguel González,Jim Amaral,Amor y Erotismo*2001,2001
Miguel González,Darío Morales,Amor y Erotismo*2001,2001
Miguel González,Germán Londoño,Amor y Erotismo*2001,2001
Miguel González,Hernán Darío Correa,Amor y Erotismo*2001,2001
Miguel González,Alberto Soto,Amor y Erotismo*2001,2001
Miguel González,Helio Salcedo,Amor y Erotismo*2001,2001
Miguel González,Fernando Maldonado,Amor y Erotismo*2001,2001
Miguel González,Luis Cabrera,Amor y Erotismo*2001,2001
Miguel González,Leonilda González,Amor y Erotismo*2001,2001
Miguel González,Eduardo Esparza,Amor y Erotismo*2001,2001
Miguel González,Walter Tello,Amor y Erotismo*2001,2001
Alberto Moreno,Manuel Hernández,Arquitectura de la Memoria*2002,2002
Jorge Jaramillo,Manuel Hernández,Arquitectura de la Memoria*2002,2002
Miguel González,Marta Minujín,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Liliana Porter,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Geny Dignac,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Yutaka Toyota,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,María Thereza Negreiros,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Jaime Suárez,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Jesús Rafael Soto,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Carlos Cruz-Diez,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Hernando Tejada,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Ómar Rayo,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Beatriz González,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Bernardo Salcedo,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
Miguel González,Álvaro Barrios,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,2002
