id_obra,cod_registro,nombre_artista_registro_std,id_persona,titulo_obra,descripcion_textual,clas_espacial,dim_text_MLT,num_piezas,diametro,ancho_d1,largo_d2,alto_d3,area_pieza,volumen_pieza,area_obra,volumen_obra,ano_creacion,ano_adquisicion,info_reproduccion,copia_unica,tecnica_registrada_MLT,tecnicas_GCAI,materiales,movimiento_artistico,id_imagen_web,id_imagen_mini,observaciones_obras
1512,4023,María Thereza Negreiros,44,Serie amazonia: incendio. Gran ofrenda ii,,bidimensional,180 x 180,,,180.00,180.00,,32400,0,32400,0,1996,,,verificar,Oleo sobre lienzo,,,,,,
541,2632,Luis Camnitzer,45,Línea arbitraria,,bidimensional,45 x 45,,,45.00,45.00,,2025,0,2025,0,1968,,IMP. 3,copia,Aguafuerte,,,,,,
796,2900,Luis Camnitzer,45,Camilo torres,,bidimensional,61.5 x 62.3,,,61.50,62.30,,3831.45,0,3831.45,0,1970,,1/50,copia,Aguafuerte,,,,,,
797,2901,Luis Camnitzer,45,Tercera página para camilo torres,,bidimensional,76 x 57,,,76.00,57.00,,4332,0,4332,0,1973,,P/A,copia,Serigrafía,,,,,,
798,2902,Luis Camnitzer,45,Página para camilo torres,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1971,,P/A,copia,Serigrafía,,,,,,
1030,3141,Luis Camnitzer,45,Se contentaba con arañar la superficie de las cosas,,bidimensional,76x57.5,,,76.00,57.50,,4370,0,4370,0,1983,,1/30,copia,Fotograbado,,,,,,
126,2161,Leonel Góngora,46,Paso de danza inconcluso,,bidimensional,49.5 x 62.5,,,49.50,62.50,,3093.75,0,3093.75,0,1980,,,verificar,Tintas sobre papel,,,,,,
394,2464,Leonel Góngora,46,Boceto para Menú,,bidimensional,38x28,,,38.00,28.00,,1064,0,1064,0,1982,,,verificar,Tintas,,,,,,
470,2561,Leonel Góngora,46,De la transformacion de sanson y dalila en judith,,bidimensional,75 x 56,,,75.00,56.00,,4200,0,4200,0,1970,,P/A,copia,Litografia en piedra           Y HOLOFERNES,,,,,,
1231,3372,Leonel Góngora,46,Sin título,,bidimensional,76 x 55,,,76.00,55.00,,4180,0,4180,0,1989,,45/150,copia,Litografía en metal,,,,,,
1440,3951,Leonel Góngora,46,Miss prim,,bidimensional,194.5x60.5,,,194.50,60.50,,11767.25,0,11767.25,0,1982,,,verificar,Oleo y serigrafia sobre papel,,,,,,
345,2412,Gregorio Cuartas,47,Sin título,,bidimensional,25x32,,,25.00,32.00,,800,0,800,0,1969,,,verificar,Acuarela,,,,,,
347,2415,Gregorio Cuartas,47,Sin título,,bidimensional,32x23.5,,,32.00,23.50,,752,0,752,0,1962,,,verificar,"Dibujo a lápiz por una cara, sanguina por la otra",,,,,,
1076,3195,Gregorio Cuartas,47,Sin título,,bidimensional,71x56,,,71.00,56.00,,3976,0,3976,0,,,100/150,copia,Litografía,,,,,,
1423,3934,Gregorio Cuartas,47,Naturaleza muerta con melon,,bidimensional,130 x 81,,,130.00,81.00,,10530,0,10530,0,1974,,,verificar,Acrílico sobre lienzo,,,,,,
82,2116,Ever Astudillo,48,Composición # 7,,bidimensional,92 x 63,,,92.00,63.00,,5796,0,5796,0,1972,,,verificar,Lapiz sobre papel,,,,,,
94,2129,Ever Astudillo,48,De la Serie: LUGARES,,bidimensional,90 x130,,,90.00,130.00,,11700,0,11700,0,1976,,,verificar,Lapiz sobre papel,,,,,,
108,2143,Ever Astudillo,48,De la Serie: DE LA NOCHE,,bidimensional,110 x 110,,,110.00,110.00,,12100,0,12100,0,1979,,,verificar,Lapiz sobre papel,,,,,,
594,2686,Ever Astudillo,48,Interior-exterior,,bidimensional,56x76.5,,,56.00,76.50,,4284,0,4284,0,1974,,8/150,copia,Serigrafía,,,,,,
1041,3156,Ever Astudillo,48,Serie: de la calle  -2 copias-,,bidimensional,51.5 x 71.5,,,51.50,71.50,,3682.25,0,3682.25,0,1982,,XXXIII/XL,copia,Serigrafía,,,,,,
136,2171,Eugenio Dittborn,49,Ver y ser visto,,bidimensional,74.5 x 64.5,,,74.50,64.50,,4805.25,0,4805.25,0,1978,,,verificar,Crayola sobre papel,,,,,,
137,2172,Eugenio Dittborn,49,No ver y no ser visto,,bidimensional,74.5 x 64.5,,,74.50,64.50,,4805.25,0,4805.25,0,1978,,,verificar,Crayola sobre papel,,,,,,
550,2642,Eugenio Dittborn,49,Pieta iii,,bidimensional,77 x 111,,,77.00,111.00,,8547,0,8547,0,1978,,10/100,copia,Serigrafía,,,,,,
1143,3274,Eugenio Dittborn,49,Mudos,,bidimensional,111.5 x 78,,,111.50,78.00,,8697,0,8697,0,1980,,3/5,copia,Serigrafía,,,,,,
1176,3307,Eugenio Dittborn,49,Reinas,,bidimensional,50x70,,,50.00,70.00,,3500,0,3500,0,1981,,P/A,copia,Serigrafía,,,,,,
1206,3342,Diego Arango,50,25 cabezas,,bidimensional,41 x 34,,,41.00,34.00,,1394,0,1394,0,1988,,52/150,copia,Serigrafía,,,,,,
1351,3517,Diego Arango,50,El jaguar,,bidimensional,393 x 9,,,393.00,9.00,,3537,0,3537,0,1986,,P/A,copia,Metal,,,,,,
1352,3518,Diego Arango,50,El ángel,,bidimensional,39 x 39,,,39.00,39.00,,1521,0,1521,0,1986,,P/A,copia,Metal,,,,,,
1353,3519,Diego Arango,50,Pequeño jaguar,,bidimensional,39 x 39,,,39.00,39.00,,1521,0,1521,0,1986,,P/A,copia,Metal,,,,,,
1454,3965,Diego Arango,50,Casa ocupada,,bidimensional,120 x120,,,120.00,120.00,,14400,0,14400,0,1985,,,verificar,Oleo sobre lienzo,,,,,,
1112,3238,Víctor Laignelet,51,Sin título,,bidimensional,60 x 38.5,,,60.00,38.50,,2310,0,2310,0,1986,,60/150,copia,"Aguafuerte, Puntaseca",,,,,,
1191,3323,Víctor Laignelet,51,Puntos de vista,,bidimensional,26.5 x 17,,,26.50,17.00,,450.5,0,450.5,0,1988,,P/A.,copia,Puntaseca,,,,,,
1238,3381,Víctor Laignelet,51,Virgini pariturae I,,bidimensional,80 x 38,,,130.00,50.00,,6500,0,6500,0,1989,,45/150,copia,Serigrafía,,,,,,
1478,3989,Víctor Laignelet,51,Purga tenebras,,bidimensional,198 x 62,,,198.00,62.00,,12276,0,12276,0,1989,,,verificar,Oleo y acuarela s/tela,,,,,,
207,2242,Sylvia Patiño,52,Serie: TODO ENCUADRADO #5,,bidimensional,48 x 36,,,48.00,36.00,,1728,0,1728,0,1987,,,verificar,Fotografía a color,,,,,,
1249,3394,Sylvia Patiño,52,Vial 1,,bidimensional,37 x 28,,,37.00,28.00,,1036,0,1036,0,1990,,P/A I,copia,Serigrafía,,,,,,
1250,3395,Sylvia Patiño,52,Sueño concreto,,bidimensional,43 x 34,,,43.00,34.00,,1462,0,1462,0,1990,,P/A I,copia,Serigrafía,,,,,,
1282,3436,Sylvia Patiño,52,La mirada revelada i,,bidimensional,48.5x 37.5,,,48.50,37.50,,1818.75,0,1818.75,0,1996,,65/150,copia,Fotograbado,,,,,,
671,2765,Susy Iglicki,53,Prisma -díptico-,,bidimensional,80 x 119,,,80.00,119.00,,9520,0,9520,0,1975,,1/10,copia,Serigrafía,,,,,,
728,2831,Susy Iglicki,53,Perspectiva para un abrazo,,bidimensional,67 x 44.5,,,67.00,44.50,,2981.5,0,2981.5,0,1976,,61/150,copia,Serigrafía,,,,,,
742,2844,Susy Iglicki,53,Sin título,,bidimensional,51.3 x 45.2,,,51.30,45.20,,2318.76,0,2318.76,0,1977,,P/A,copia,Serigrafía,,,,,,
1100,3221,Susy Iglicki,53,Metáfora del silencio,,bidimensional,127.5x83,,,127.50,83.00,,10582.5,0,10582.5,0,1986,,3/20,copia,Serigrafia    -Diptico-,,,,,,
135,2170,Sergio Camporeale,54,El espión,,bidimensional,56.5x76,,,56.50,76.00,,4294,0,4294,0,1982,,,verificar,"Tintas, Acuarela sobre papel",,,,,,
554,2646,Sergio Camporeale,54,Documento para una historia cotidiana,,bidimensional,76x56.3,,,76.00,56.30,,4278.8,0,4278.8,0,1973,,P/A,copia,Serigrafía,,,,,,
626,2719,Sergio Camporeale,54,Los sueños de la memoria,,bidimensional,76.5x56,,,76.50,56.00,,4284,0,4284,0,1975,,59/150,copia,Serigrafía,,,,,,
794,2898,Sergio Camporeale,54,Monument mecanique,,bidimensional,64.5 x43,,,64.50,43.00,,2773.5,0,2773.5,0,1977,,P/A,copia,Litografía en piedra,,,,,,
95,2130,Roser Bru,55,Remorir i,,bidimensional,72x51,,,72.00,51.00,,3672,0,3672,0,1975,,,verificar,Lapiz sobre papel,,,,,,
513,2604,Roser Bru,55,Desquiciados,,bidimensional,84.8x54.3,,,84.80,54.30,,4604.64,0,4604.64,0,1968,,6/25,copia,Aguafuerte,,,,,,
600,2692,Roser Bru,55,Personaje,,bidimensional,69 x 53,,,69.00,53.00,,3657,0,3657,0,1974,,112/150,copia,Serigrafía,,,,,,
1445,3956,Roser Bru,55,Díptico de Kafka y milena,,bidimensional,58 x 96,,,58.00,96.00,,5568,0,5568,0,1980,,,verificar,Acrilico y collage sobre tela,,,,,,
74,2108,Rodolfo Abularach,56,Ciclope,,bidimensional,57.5 x 72,,,57.50,72.00,,4140,0,4140,0,1969,,,verificar,Tinta china sobre papel,,,,,,
75,2109,Rodolfo Abularach,56,Sin título,,bidimensional,57 x 72,,,57.00,72.00,,4104,0,4104,0,1971,,,verificar,Tinta china sobre papel,,,,,,
731,2834,Rodolfo Abularach,56,Agorero,,bidimensional,76.2x56.2,,,76.20,56.20,,4282.44,0,4282.44,0,1976,,89/100,copia,Litografía en piedra,,,,,,
1392,3903,Rodolfo Abularach,56,Eros,,bidimensional,92 x 92,,,92.00,92.00,,8464,0,8464,0,1974,,1972,copia,Oleo sobre tela,,,,,,
530,2621,Robert Nelson,57,Seamster of Venus —Homenaje a Burroughs—,,bidimensional,87 x 66,,,87.00,66.00,,5742,0,5742,0,1970,,,verificar,Litografia en piedra #15,,,,,,
531,2622,Robert Nelson,57,SARKS -hommage a Burroughs-,,bidimensional,65 x 82.5,,,65.00,82.50,,5362.5,0,5362.5,0,1970,,,verificar,Litografia en piedra #15,,,,,,
532,2623,Robert Nelson,57,"Hommage  to burroughs, flight series",,bidimensional,63 x 84,,,63.00,84.00,,5292,0,5292,0,1970,,,verificar,Litografia en piedra #15,,,,,,
539,2630,Robert Nelson,57,Mobile 1864,,bidimensional,50.5 x 71,,,50.50,71.00,,3585.5,0,3585.5,0,1964,,IMP. 15,copia,Litografía en piedra,,,,,,
101,2136,René Portocarrero,58,De la Serie de las: FLORAS,,bidimensional,73 x 50.5,,,73.00,50.50,,3686.5,0,3686.5,0,1975,,,verificar,Plaka sobre papel,,,,,,
978,3088,René Portocarrero,58,De la Serie: CARNAVAL,,bidimensional,45 x 65,,,45.00,65.00,,2925,0,2925,0,1978,,P/A,copia,Serigrafía,,,,,,
979,3089,René Portocarrero,58,De la Serie: CARNAVAL,,bidimensional,52x72,,,52.00,72.00,,3744,0,3744,0,1980,,XL,copia,Serigrafia                                  XXXIV/,,,,,,
980,3090,René Portocarrero,58,De la Serie: FLORA,,bidimensional,35 x 25,,,35.00,25.00,,875,0,875,0,1982,,IV/XL  no tiene tiraje,copia,Serigrafia pastel y acrilico,,,,,,
204,2239,Mercedes Sebastián,59,Retrato de maripaz jaramillo,,bidimensional,34 x 32.5,,,34.00,32.50,,1105,0,1105,0,1986,,,verificar,Fotografía a color,,,,,,
206,2241,Mercedes Sebastián,59,Los siete cubiertos,,bidimensional,48 x 58,,,48.00,58.00,,2784,0,2784,0,1987,,1/10,copia,Fotografía a color,,,,,,
1192,3324,Mercedes Sebastián,59,Aperos,,bidimensional,43.5 x 29,,,43.50,29.00,,1261.5,0,1261.5,0,1987,,P/A.,copia,Fotograbado,,,,,,
1202,3337,Mercedes Sebastián,59,El ovillo,,bidimensional,48 x 36,,,48.00,36.00,,1728,0,1728,0,1988,,52/150,copia,"Fotograbado, Mixta",,,,,,
1035,3150,María Cristina Cortés,60,Sin título,,bidimensional,49 x 33,,,49.00,33.00,,1617,0,1617,0,1984,,P/A,copia,Aguafuerte,,,,,,
1230,3371,María Cristina Cortés,60,Sin título,,bidimensional,64 x 44,,,64.00,44.00,,2816,0,2816,0,1989,,45/150,copia,Serigrafia a color,,,,,,
1304,3464,María Cristina Cortés,60,,,bidimensional,,,,,,,0,0,0,0,,,,verificar,,,,,,,
1453,3964,María Cristina Cortés,60,"De la serie: Los Animales, Sin título",,bidimensional,126.5x101,,,126.50,101.00,,12776.5,0,12776.5,0,1986,,,verificar,Oleo sobre tela,,,,,,
697,2800,León Alcántara,61,Del portafolio: cuatro temas,,bidimensional,38.5 x 50,,,38.50,50.00,,1925,0,1925,0,1973,,XIII/XV,copia,Serigrafía,,,,,,
698,2801,León Alcántara,61,Del portafolio: cuatro temas,,bidimensional,37.5 x 47.5,,,37.50,47.50,,1781.25,0,1781.25,0,1973,,XIII/XV,copia,Serigrafía,,,,,,
699,2802,León Alcántara,61,Del portafolio: cuatro temas,,bidimensional,39 x 48,,,39.00,48.00,,1872,0,1872,0,1973,,XIII/XV,copia,Serigrafía,,,,,,
700,2803,León Alcántara,61,Del portafolio: cuatro temas,,bidimensional,39 x 49,,,39.00,49.00,,1911,0,1911,0,1973,,XIII/XV,copia,Serigrafía,,,,,,
651,2744,Juan Camilo Uribe,62,Mandala mano poderosa,,bidimensional,50.5 x 55,,,50.50,55.00,,2777.5,0,2777.5,0,1975,,6/150,copia,"Litografia, Intaglio",,,,,,
910,3018,Juan Camilo Uribe,62,La nueva imagen de colombia,,bidimensional,39.5x59,,,39.50,59.00,,2330.5,0,2330.5,0,1979,,28/30,copia,"Litografía, Mixta",,,,,,
1262,3416,Juan Camilo Uribe,62,Sin título,,bidimensional,,,,,,,0,0,0,0,1989,,32/100,copia,Serigrafía sobre tela,,,,,,
1447,3958,Juan Camilo Uribe,62,Homenaje al año internacional del niño,,bidimensional,50 x 50,,,50.00,50.00,,2500,0,2500,0,1980,,,verificar,"Collage, tul y plastico sobre carton",,,,,,
27,2011,Juan Bernal Ponce,63,Viexpo,,bidimensional,108 x 75,,,108.00,75.00,,8100,0,8100,0,1972,,,verificar,Litografía,,,,,,
28,2012,Juan Bernal Ponce,63,Viexpo,,bidimensional,108 x 75,,,108.00,75.00,,8100,0,8100,0,1972,,,verificar,Litografía,,,,,,
29,2013,Juan Bernal Ponce,63,Viexpo,,bidimensional,108 x 75,,,108.00,75.00,,8100,0,8100,0,1972,,,verificar,Litografía,,,,,,
690,2786,José Guadalupe Posada,64,Sin título,,bidimensional,7.5 x 7,,,7.50,7.00,,52.5,0,52.5,0,1910,,c.,copia,Cincografia de la plancha original,,,,,,
691,2787,José Guadalupe Posada,64,Sin título,,bidimensional,8 x 6.5,,,8.00,6.50,,52,0,52,0,1910,,c.,copia,Cincografia de la plancha original,,,,,,
692,2788,José Guadalupe Posada,64,Sin título,,bidimensional,7.5 x 6,,,7.50,6.00,,45,0,45,0,1910,,c.,copia,Cincografia de la plancha original,,,,,,
693,2789,José Guadalupe Posada,64,Sin título,,bidimensional,7.5 x 6.5,,,7.50,6.50,,48.75,0,48.75,0,1910,,c.,copia,Cincografia de la plancha original,,,,,,
406,2479,José Gamarra,65,,,bidimensional,157x149,,,157.00,149.00,,23393,0,23393,0,1986,,,verificar,Tinta china sobre papel fijado en lienzo,,,,,,
725,2828,José Gamarra,65,La fuerza del caballo,,bidimensional,43 x 63,,,43.00,63.00,,2709,0,2709,0,1976,,117/150,copia,Litografía en piedra,,,,,,
405,2477,Jonier Marín,66,The 23 letters,,bidimensional,,,,,,,0,0,0,0,1986,,,verificar,Crayola y tinta,,,,,,
1396,3907,Jonier Marín,66,Amazonia i,,bidimensional,174.5x263,,,174.50,263.00,,45893.5,0,45893.5,0,1981,,,verificar,Acrilico sobre lienzo y dos tablas de madera,,,,,,
1488,3999,Jonier Marín,66,Signos de interrogación,,bidimensional,,,,,,,0,0,0,0,1989,,,verificar,Mixta   (Conjunto de 3),,,,,,
271,2320,John Castles,67,Sin título,,tridimensional,137x221x126,,,137.00,221.00,126.00,30277,3814902,0,3814902,1977,,,verificar,Hierro soldado y oxidado,,,,,,
418,2507,John Castles,67,Doble imagen,,bidimensional,49.5 x 74,,,49.50,74.00,,3663,0,3663,0,1983,,18/55,copia,Serigrafía,,,,,,
854,2960,John Castles,67,Sin título,,bidimensional,58 x 59,,,58.00,59.00,,3422,0,3422,0,1979,,10/25,copia,Serigrafía,,,,,,
855,2961,John Castles,67,Sin título,,bidimensional,58 x 59,,,58.00,59.00,,3422,0,3422,0,1979,,10/25,copia,Serigrafía,,,,,,
1390,3901,Jan Bartelsman,68,Sin título,,bidimensional,122 x 143,,,122.00,143.00,,17446,0,17446,0,1960,,,verificar,Collage sobre madera,,,,,,
1391,3902,Jan Bartelsman,68,Sin título,,bidimensional,84 x 73.5,,,84.00,73.50,,6174,0,6174,0,1969,,,verificar,Collage sobre carton y luz negra,,,,,,
1443,3954,Jan Bartelsman,68,San Andrés islas,,bidimensional,40x40,4,,40.00,40.00,,1600,0,6400,0,1973,,,verificar,"Mixta, sobre lienzo -Conjunto de 4-",,,,,,
1516,4027,Jan Bartelsman,68,Sin título,,bidimensional,179x179,,,179.00,179.00,,32041,0,32041,0,1983,,,verificar,Acrílico sobre lienzo,,,,,,
473,2564,Iazid Thame,69,Formacao do nao apatico,,bidimensional,99 x 142,,,99.00,142.00,,14058,0,14058,0,1971,,3/8,copia,Serigrafía,,,,,,
