id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,a1,a2,rol_a1,rol_a2
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Enrique Grau,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Guillermo Wiedemann,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Beatriz González,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Pedro Alcántara Herrán,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Beatriz Daza,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Hernando Tejada,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Feliza Bursztyn,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Olga de Amaral,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Hernán Díaz,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Santiago Cárdenas,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Bernardo Salcedo,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Luis Caballero,curador,artista
650,657,Documentos fotográficos de Werner Herzog,2003-06-05,2003-06-20,15,Nuevas Salas,NA,individual,657-Documentos fotográficos de Werner Herzog-2003,2003,NA,NA,NA,NA
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Pedro Alcántara Herrán,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Ever Astudillo,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Álvaro Barrios,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Luis Caballero,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Santiago Cárdenas,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Antonio Caro,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Beatriz González,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Enrique Grau,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Elías Heim,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,María de la Paz Jaramillo,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Cristina Llano,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Darío Morales,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Óscar Muñoz,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Alejandro Obregón,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Eduardo Ramírez Villamizar,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Saturnino Ramírez,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Miguel Ángel Rojas,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Rosemberg Sandoval,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Lucy Tejada,curador,artista
652,658,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-07-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,658-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Gustavo Zalamea,curador,artista
651,659,Europeos en París,2003-07-10,2003-01-01,NA,Nuevas Salas,NA,colectiva,659-Europeos en París-2003,2003,NA,NA,NA,NA
653,660,Martín Chambi,2003-08-21,1900-01-01,NA,Sala Alterna,NA,individual,660-Martín Chambi-2003,2003,NA,NA,NA,NA
655,661,"Ariza, Pintor de los Andes",2003-09-09,2003-10-09,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias, Sala Alterna",NA,individual,"661-Ariza, Pintor de los Andes-2003",2003,NA,NA,NA,NA
654,662,Grabados: 1942-2002 Enrique Grau,2003-09-10,2003-11-09,60,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,662-Grabados: 1942-2002 Enrique Grau-2003,2003,Miguel González,Carlos Andrade,curador,artista
654,662,Grabados: 1942-2002 Enrique Grau,2003-09-10,2003-11-09,60,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,662-Grabados: 1942-2002 Enrique Grau-2003,2003,Miguel González,Todd Ayoung,curador,artista
656,663,X Salón Regional - Zona Sur,2003-11-04,2003-12-04,30,Nuevas Salas,NA,colectiva,663-X Salón Regional - Zona Sur-2003,2003,NA,NA,NA,NA
657,664,Una Mirada Intimista al Arte Colombiano,2003-12-01,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,664-Una Mirada Intimista al Arte Colombiano-2003,2003,NA,NA,NA,NA
658,665,Gráfica Norteamericana,2003-12-01,2004-02-01,62,Sala de la Colección-Maritza Uribe de Urdinola,"Una selección de obra gráfica de los artistas precedentes de Estados Unidos, señala un espectro histórico que aglutina propuestas y nombres fundamentales en la historia del arte del siglo XX, en su segunda mitad, donde la hegemonía y protagonismo de ese país fueron innegables.",colectiva,665-Gráfica Norteamericana-2003,2003,NA,NA,NA,NA
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Jean-Christoph Ballot,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Jerome Brézillon,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Thibaut Cuisset,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Marc Melki,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Patrick Messina,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Michel Séméniako,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Pascal Dolémieux,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Daniel Maigné,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Grégoire Korganow,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Mi-Hyun Kim,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Marie-Paule Négre,curador,artista
659,666,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004,2003-12-01,1900-01-01,NA,Nuevas Salas,NA,colectiva,666-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004-2003,2003,Asociación Francesa de Acción Artística,Martine Voyeux,curador,artista
