"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini"
"275","Germán Rubiano Caballero","Ricardo Gómez Campuzano",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"276","Germán Rubiano Caballero","José Domingo Rodríguez",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"277","Germán Rubiano Caballero","Rómulo Rozo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"278","Germán Rubiano Caballero","Luis Alberto Acuña",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"279","Germán Rubiano Caballero","Ignacio Gómez Jaramillo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"280","Germán Rubiano Caballero","Sergio Trujillo Magnenat",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"281","Germán Rubiano Caballero","Carlos Correa",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"282","Germán Rubiano Caballero","Gonzalo Ariza",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"283","Germán Rubiano Caballero","Alipio Jaramillo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"284","Germán Rubiano Caballero","Ramón Barba",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"285","Germán Rubiano Caballero","Rosa de Viterbo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"286","Germán Rubiano Caballero","Pedro Nel Gómez",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"287","Germán Rubiano Caballero","",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10
"288","Sylvan Cole","Robert Kipniss",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01
"289","Sylvan Cole","Will Barnet",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01
"290","Sylvan Cole","Warrington Colescott",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01
"291","Sylvan Cole","Kenjilao Nanao",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01
"292","Álvaro Barrios","Adolfo Bernal",237,"239-Arte de los 80-1980",1980,1980-03-20
"293","Álvaro Barrios","Javier Barrios",237,"239-Arte de los 80-1980",1980,1980-03-20
"294","Álvaro Barrios","Alicia Barney",237,"239-Arte de los 80-1980",1980,1980-03-20
"295","Álvaro Barrios","Antonio Caro",237,"239-Arte de los 80-1980",1980,1980-03-20
"296","Álvaro Barrios","Rodrigo Castaño",237,"239-Arte de los 80-1980",1980,1980-03-20
"297","Álvaro Barrios","Fernando Cepeda",237,"239-Arte de los 80-1980",1980,1980-03-20
"298","Álvaro Barrios","Ramiro Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20
"299","Álvaro Barrios","Luis Fernando García",237,"239-Arte de los 80-1980",1980,1980-03-20
"300","Álvaro Barrios","Álvaro Herazo",237,"239-Arte de los 80-1980",1980,1980-03-20
"301","Álvaro Barrios","Eduardo Hernández",237,"239-Arte de los 80-1980",1980,1980-03-20
"302","Álvaro Barrios","Raúl Marroquín",237,"239-Arte de los 80-1980",1980,1980-03-20
"303","Álvaro Barrios","Sara Modiano",237,"239-Arte de los 80-1980",1980,1980-03-20
"304","Álvaro Barrios","Geo Ripley",237,"239-Arte de los 80-1980",1980,1980-03-20
"305","Álvaro Barrios","María Rodríguez",237,"239-Arte de los 80-1980",1980,1980-03-20
"306","Álvaro Barrios","Jorge Ortiz",237,"239-Arte de los 80-1980",1980,1980-03-20
"307","Álvaro Barrios","Víctor Sánchez",237,"239-Arte de los 80-1980",1980,1980-03-20
"308","Álvaro Barrios","Argemiro Vélez",237,"239-Arte de los 80-1980",1980,1980-03-20
"309","Álvaro Barrios","Jorge Mario Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20
"310","Álvaro Barrios","Patricia Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20
"311","Álvaro Barrios","Fabio Antonio Ramírez",237,"239-Arte de los 80-1980",1980,1980-03-20
"312","Miguel González","Pedro Alcántara Herrán",240,"242-1960–1980 Alcántara-1980",1980,1980-06-11
"313","Miguel González","Marta Lacorazza",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"314","Miguel González","Jorge Drosten",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"315","Miguel González","Julián Castellanos",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"316","Miguel González","Becky Mayer",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"317","Miguel González","Patricia Bonilla",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"318","Miguel González","Julián Posada",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"319","Miguel González","Alicia Barney",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"320","Miguel González","Beatriz Jaramillo",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"321","Miguel González","Camilo Velásquez",262,"263-Actitudes Plurales-1983",1983,1983-01-01
"322","Miguel González","Ary Brizzi",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"323","Miguel González","Geny Dignac",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"324","Miguel González","Julio Le Parc",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"325","Miguel González","Eduardo Mac Entyre",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"326","Miguel González","Gabriel Messil",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"327","Miguel González","Rogelio Polesello",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"328","Miguel González","Carlos Cruz-Diez",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"329","Miguel González","Gertrud Goldschmidt",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"330","Miguel González","Mateo Manaure",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"331","Miguel González","Alejandro Otero",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"332","Miguel González","Jesús Soto",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"333","Miguel González","Víctor Varela",263,"265-Geometría e Ilusión-1983",1983,1983-03-01
"334","Waldemar Sommer","Carmen Aldunate",267,"269-Carmen Aldunate-1983",1983,1983-04-14
"335","Miguel González","José Bartoli",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"336","Miguel González","Feliciano Bejar",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"337","Miguel González","Leonora Carrington",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"338","Miguel González","Alfredo Castañeda",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"339","Miguel González","Arnaldo Coen",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"340","Miguel González","Pedro Coronel",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"341","Miguel González","Rafael Coronel",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"342","Miguel González","Francisco Corzas",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"343","Miguel González","José Luis Cuevas",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"344","Miguel González","Roberto Donis",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"345","Miguel González","Helen Escobedo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"346","Miguel González","Manuel Felguérez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"347","Miguel González","Pedro Friedeberg",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"348","Miguel González","Fernando García Ponce",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"349","Miguel González","Alberto Gironella",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"350","Miguel González","Mathias Goeritz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"351","Miguel González","Luis López Loza",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"352","Miguel González","Teodoro Maoz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"353","Miguel González","Jesús Martínez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"354","Miguel González","Ignacio Miranda",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"355","Miguel González","Brian Nissen",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"356","Miguel González","Emilio Ortiz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"357","Miguel González","Antonio Peláez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"358","Miguel González","José Guadalupe Posada",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"359","Miguel González","Ricardo Rocha",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"360","Miguel González","Vicente Rojo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"361","Miguel González","Nunik Sauret",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"362","Miguel González","David Alfaro Siqueiros",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"363","Miguel González","Juan Soriano",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"364","Miguel González","Rufino Tamayo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"365","Miguel González","Francisco Toledo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"366","Miguel González","Francisco Zúñiga",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01
"367","Miguel González","Ever Astudillo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"368","Miguel González","Antonio Barrera",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"369","Miguel González","Santiago Cárdenas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"370","Miguel González","Gregorio Cuartas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"371","Miguel González","Alfredo Guerrero",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"372","Miguel González","Óscar Jaramillo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"373","Miguel González","Darío Morales",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"374","Miguel González","Óscar Muñoz",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"375","Miguel González","Saturnino Ramírez",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"376","Miguel González","Javier Restrepo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"377","Miguel González","Miguel Ángel Rojas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"378","Miguel González","Mariana Varela",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01
"379","Miguel González","Gustavo Zalamea",273,"275-Dibujos de Ficciones-1983",1983,1983-09-01
"380","Miguel González","Willem De Kooning",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"381","Miguel González","Sam Francis",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"382","Miguel González","Ellworth Kelly",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"383","Miguel González","Roy Lichtenstein",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"384","Miguel González","Richard Lindner",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"385","Miguel González","Robert Motherwell",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"386","Miguel González","Louise Nevelson",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"387","Miguel González","Henry Pearson",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"388","Miguel González","Saul Steinberg",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"389","Miguel González","Mauricio Lasansky",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"390","Miguel González","Peter Milton",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"391","Miguel González","David Becker",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"392","Miguel González","Carol Summers",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"393","Miguel González","Andy Warhol",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"394","Miguel González","Robert Rauschenberg",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"395","Miguel González","Jim Dine",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"396","Miguel González","Robert Indiana",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"397","Miguel González","John McLaughlin",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"398","Miguel González","Alexander Calder",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"399","Miguel González","Will Barnet",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"400","Miguel González","Leonard Baskin",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"401","Miguel González","Herbert Bayer",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"402","Miguel González","Warrington Colescott",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"403","Miguel González","Allan D'Arcangelo",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"404","Miguel González","Milton Glaser",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"405","Miguel González","John Paul Jones",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"406","Miguel González","Robert Kipniss",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"407","Miguel González","Kenjilo Nanao",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"408","Miguel González","Robert Nelson",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"409","Miguel González","Thom O'Connor",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"410","Miguel González","Gabor Peterdi",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"411","Miguel González","Charles Roth",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"412","Miguel González","Edward Ruscha",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
"413","Miguel González","Masaaki Sato",282,"283-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984-1984",1984,1984-01-01
