"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini","ano_decimal"
"879","Miguel González","Marta Minujín",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"880","Miguel González","Yutaka Toyota",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"881","Miguel González","Jesús Rafael Soto",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"882","Miguel González","Jaime Suárez",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"883","Miguel González","Rómulo Rozo",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"884","Miguel González","Édgar Negret",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"885","Miguel González","Eduardo Ramírez Villamizar",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"886","Miguel González","Enrique Grau",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"887","Miguel González","Carlos Rojas",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"888","Miguel González","Feliza Bursztyn",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"889","Miguel González","Álvaro Barrios",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"890","Miguel González","Bernardo Salcedo",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"891","Miguel González","Beatriz Daza",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"892","Miguel González","Hugo Zapata",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"893","Miguel González","Alicia Barney",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"894","Miguel González","Consuelo Gómez",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"895","Miguel González","Mónica Negret",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"896","Miguel González","Pablo Van Wong",463,"465-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-01-19,1993.04931506849
"897","Miguel González","Tina Celis",462,"466-Tina Celis-1993",1993,1993-01-26,1993.06849315068
"898","Instituto Tamarind de EE.UU.","Clinton Adams",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"899","Instituto Tamarind de EE.UU.","Joseph Almyda",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"900","Instituto Tamarind de EE.UU.","Wulf Barsch",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"901","Instituto Tamarind de EE.UU.","Billy Al Bengstons",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"902","Instituto Tamarind de EE.UU.","Tom Berg",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"903","Instituto Tamarind de EE.UU.","Larry Brown",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"904","Instituto Tamarind de EE.UU.","Louisa Chase",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"905","Instituto Tamarind de EE.UU.","Roy De Forest",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"906","Instituto Tamarind de EE.UU.","Robert Fichter",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"907","Instituto Tamarind de EE.UU.","Daniele Fuller",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"908","Instituto Tamarind de EE.UU.","Gail Gash",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"909","Instituto Tamarind de EE.UU.","Harmony Hammond",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"910","Instituto Tamarind de EE.UU.","David Hare",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"911","Instituto Tamarind de EE.UU.","James Havard",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"912","Instituto Tamarind de EE.UU.","Roberto Juárez",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"913","Instituto Tamarind de EE.UU.","Robert Kushner",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"914","Instituto Tamarind de EE.UU.","James McGarrell",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"915","Instituto Tamarind de EE.UU.","Dan Rizzie",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"916","Instituto Tamarind de EE.UU.","Frank Romero",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"917","Instituto Tamarind de EE.UU.","Italo Scanga",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"918","Instituto Tamarind de EE.UU.","Jaune Quick-To-See Smith",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"919","Instituto Tamarind de EE.UU.","Steven Sorman",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"920","Instituto Tamarind de EE.UU.","Cinda Sparling",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"921","Instituto Tamarind de EE.UU.","Gael Stack",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"922","Instituto Tamarind de EE.UU.","Robert Zakanitch",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"923","Instituto Tamarind de EE.UU.","Marite Zelt",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"924","Instituto Tamarind de EE.UU.","Susan Zimmerman",464,"467-Exposición de litografías del Instituto Tamarind-1993",1993,1993-02-23,1993.14520547945
"925","Álvaro Medina","Emma Reyes",465,"468-Emma Reyes Máscaras-1993",1993,1993-03-10,1993.18630136986
"926","Miguel González","Diego Rivera",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"927","Miguel González","José Clemente Orozco",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"928","Miguel González","David Alfaro Siqueiros",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"929","Miguel González","Rufino Tamayo",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"930","Miguel González","José Luis Cuevas",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"931","Miguel González","Wifredo Lam",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"932","Miguel González","René Portocarrero",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"933","Miguel González","Eugenio Dittborn",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"934","Miguel González","Roberto Sebastián Matta",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"935","Miguel González","Antonio Berni",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"936","Miguel González","Julio Le Parc",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"937","Miguel González","Mauricio Lasansky",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"938","Miguel González","Liliana Porter",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"939","Miguel González","Ruth Bessoudo Courvoisier",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"940","Miguel González","Arcangelo Ianelli",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"941","Miguel González","Fernando de Szyszlo",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"942","Miguel González","Oswaldo Guayasamín",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"943","Miguel González","Jesús Rafael Soto",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"944","Miguel González","Carlos Cruz-Diez",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"945","Miguel González","Alejandro Otero",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"946","Miguel González","Alejandro Obregón",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"947","Miguel González","Édgar Negret",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"948","Miguel González","Fernando Botero",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"949","Miguel González","Beatriz González",467,"470-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993-1993",1993,1993-04-01,1993.24657534247
"950","Miguel González","Fernando Arias",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"951","Miguel González","Alicia Barney",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"952","Miguel González","Martha Combariza",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"953","Miguel González","María Dolores Garcés",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"954","Miguel González","Becky Mayer",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"955","Miguel González","Óscar Muñoz",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"956","Miguel González","Juan Andrés Posada Jaramillo",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"957","Miguel González","José Alejandro Restrepo",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"958","Miguel González","Miguel Ángel Rojas",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"959","Miguel González","Doris Salcedo",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"960","Miguel González","Elías Heim",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"961","Miguel González","Pablo Van Wong",468,"471-Pulsiones-1993",1993,1993-05-06,1993.34246575342
"962","Miguel González","Nadín Ospina",469,"472-Nadín Ospina-1993",1993,1993-05-18,1993.37534246575
"963","Miguel González","Jesús Rafael Soto",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"964","Miguel González","Carlos Cruz-Diez",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"965","Miguel González","Luis Chacón",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"966","Miguel González","Gertrud Goldschmidt",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"967","Miguel González","Susy Iglicki",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"968","Miguel González","Alejandro Otero",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"969","Miguel González","Víctor Varela",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"970","Miguel González","Mateo Manaure",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"971","Miguel González","Jacobo Borges",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"972","Miguel González","Corina Briceño",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"973","Miguel González","Alexis Gorodine",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"974","Miguel González","Édgar Sánchez",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"975","Miguel González","Oswaldo Vivas",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"976","Miguel González","Alirio Palacios",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"977","Miguel González","Pedro Zapata",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"978","Miguel González","Rolado Peña",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"979","Miguel González","Carlos Zerpa",470,"473-Muestra de arte venezolano-1993",1993,1993-05-24,1993.39178082192
"980","Miguel González","Wifredo Lam",472,"475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993",1993,1993-07-01,1993.49589041096
"981","Miguel González","René Portocarrero",472,"475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993",1993,1993-07-01,1993.49589041096
"982","Miguel González","Emilio Sánchez",472,"475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993",1993,1993-07-01,1993.49589041096
"983","Miguel González","Mariano Rodríguez",472,"475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993",1993,1993-07-01,1993.49589041096
"984","Miguel González","José Bermúdez",472,"475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993",1993,1993-07-01,1993.49589041096
