id_expo,id_artista,nombre_expo,nombre_artista,ano
ex.619,a.8,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Álvaro Barrios,2002
ex.619,a.2481,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Olga de Amaral,2002
ex.619,a.685,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Alberto Arboleda,2002
ex.619,a.677,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Alicia Barney,2002
ex.619,a.40,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Carlos Rojas,2002
ex.619,a.349,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Nadín Ospina,2002
ex.619,a.70,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Hugo Zapata,2002
ex.619,a.11,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Antonio Caro,2002
ex.619,a.278,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Rómulo Rozo,2002
ex.619,a.73,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Feliza Bursztyn,2002
ex.619,a.217,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Beatriz Daza,2002
ex.619,a.197,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Gloria Duncan,2002
ex.619,a.186,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Jim Amaral,2002
ex.619,a.327,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Pablo Van Wong,2002
ex.619,a.141,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Ronny Vayda,2002
ex.619,a.7,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Pedro Alcántara Herrán,2002
ex.619,a.203,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Elías Heim,2002
ex.619,a.481,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Jaime Iregui,2002
ex.619,a.1407,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Jorge Reyes,2002
ex.619,a.600,Muestra de arte tridimensional latinoamericano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Consuelo Gómez,2002
ex.620,a.3114,Frida Khalo y Diego Rivera: Una Sonrisa a Mitad del Camino*2002,Varios,2002
ex.621,a.49,Texto y Textualidad*2002,Eugenio Dittborn,2002
ex.621,a.181,Texto y Textualidad*2002,José Balmes,2002
ex.621,a.111,Texto y Textualidad*2002,Julio Le Parc,2002
ex.621,a.29,Texto y Textualidad*2002,Liliana Porter,2002
ex.621,a.220,Texto y Textualidad*2002,Antonio Frasconi,2002
ex.621,a.45,Texto y Textualidad*2002,Luis Camnitzer,2002
ex.621,a.193,Texto y Textualidad*2002,Herman Braun-Vega,2002
ex.621,a.140,Texto y Textualidad*2002,Rubens Gerchman,2002
ex.621,a.473,Texto y Textualidad*2002,Jim Dine,2002
ex.621,a.294,Texto y Textualidad*2002,Richard Lindner,2002
ex.621,a.289,Texto y Textualidad*2002,Robert Indiana,2002
ex.621,a.441,Texto y Textualidad*2002,Joseph Kosuth,2002
ex.621,a.57,Texto y Textualidad*2002,Robert Nelson,2002
ex.621,a.291,Texto y Textualidad*2002,Robert Rauschenberg,2002
ex.621,a.669,Texto y Textualidad*2002,Andy Warhol,2002
ex.621,a.549,Texto y Textualidad*2002,Fernando Arias,2002
ex.621,a.17,Texto y Textualidad*2002,Lucy Tejada,2002
ex.621,a.11,Texto y Textualidad*2002,Antonio Caro,2002
ex.621,a.8,Texto y Textualidad*2002,Álvaro Barrios,2002
ex.621,a.66,Texto y Textualidad*2002,Jonier Marín,2002
ex.621,a.149,Texto y Textualidad*2002,Rafael Ortiz,2002
ex.621,a.779,Texto y Textualidad*2002,Tomas Reyes,2002
ex.622,a.7,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Pedro Alcántara Herrán,2002
ex.622,a.8,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Álvaro Barrios,2002
ex.622,a.16,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Luis Caballero,2002
ex.622,a.22,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Santiago Cárdenas,2002
ex.622,a.46,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Leonel Góngora,2002
ex.622,a.9,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Beatriz González,2002
ex.623,a.295,Naturaleza y Paisaje*2002,Ricardo Borrero,2002
ex.623,a.474,Naturaleza y Paisaje*2002,Jesús María Zamora,2002
ex.623,a.116,Naturaleza y Paisaje*2002,Ignacio Gómez Jaramillo,2002
ex.623,a.165,Naturaleza y Paisaje*2002,Marco Ospina,2002
ex.623,a.519,Naturaleza y Paisaje*2002,Gonzalo Ariza,2002
ex.623,a.268,Naturaleza y Paisaje*2002,Santiago Martínez Delgado,2002
ex.623,a.296,Naturaleza y Paisaje*2002,Ricardo Gómez Campuzano,2002
ex.623,a.23,Naturaleza y Paisaje*2002,Hernando Tejada,2002
ex.623,a.200,Naturaleza y Paisaje*2002,Fernando Botero,2002
ex.623,a.1,Naturaleza y Paisaje*2002,Emma Reyes,2002
ex.623,a.44,Naturaleza y Paisaje*2002,María Thereza Negreiros,2002
ex.623,a.47,Naturaleza y Paisaje*2002,Gregorio Cuartas,2002
ex.623,a.30,Naturaleza y Paisaje*2002,Antonio Barrera,2002
ex.623,a.497,Naturaleza y Paisaje*2002,Hernando del Villar,2002
ex.623,a.403,Naturaleza y Paisaje*2002,Luis Fernando Escobar,2002
ex.623,a.212,Naturaleza y Paisaje*2002,Carlos Jacanamijoy Tisoy,2002
ex.623,a.677,Naturaleza y Paisaje*2002,Alicia Barney,2002
ex.623,a.60,Naturaleza y Paisaje*2002,María Cristina Cortés,2002
ex.623,a.206,Naturaleza y Paisaje*2002,Diego Mazuera,2002
ex.623,a.223,Naturaleza y Paisaje*2002,Ana María Rueda,2002
ex.623,a.215,Naturaleza y Paisaje*2002,Bibiana Vélez,2002
ex.623,a.11,Naturaleza y Paisaje*2002,Antonio Caro,2002
ex.623,a.125,Naturaleza y Paisaje*2002,Catalina Mejía,2002
ex.623,a.388,Naturaleza y Paisaje*2002,María Clara Piñeyro,2002
ex.623,a.476,Naturaleza y Paisaje*2002,Jean Gabriel Thénot,2002
ex.623,a.372,Naturaleza y Paisaje*2002,Marta Lucía Villafañe,2002
ex.623,a.673,Naturaleza y Paisaje*2002,Ana Velasco,2002
ex.623,a.1296,Naturaleza y Paisaje*2002,Leitón Rodríguez,2002
ex.623,a.231,Naturaleza y Paisaje*2002,Alberto Lenis Burckhardt,2002
ex.623,a.94,Naturaleza y Paisaje*2002,Otto Moll González,2002
ex.623,a.76,Naturaleza y Paisaje*2002,Antonio Seguí,2002
ex.623,a.156,Naturaleza y Paisaje*2002,Noé Nojechowicz,2002
ex.623,a.192,Naturaleza y Paisaje*2002,Hilda Crovo,2002
ex.623,a.854,Naturaleza y Paisaje*2002,Sammy Benmayor,2002
ex.623,a.542,Naturaleza y Paisaje*2002,Francisco De La Puente,2002
ex.623,a.65,Naturaleza y Paisaje*2002,José Gamarra,2002
ex.623,a.100,Naturaleza y Paisaje*2002,Mariano Rodríguez,2002
ex.623,a.773,Naturaleza y Paisaje*2002,Tonel,2002
ex.623,a.484,Naturaleza y Paisaje*2002,Jaime Suárez,2002
ex.623,a.207,Naturaleza y Paisaje*2002,David Alfaro Siqueiros,2002
ex.623,a.611,Naturaleza y Paisaje*2002,Carol Summers,2002
ex.623,a.594,Naturaleza y Paisaje*2002,David Becker,2002
ex.623,a.42,Naturaleza y Paisaje*2002,Peter Milton,2002
ex.623,a.567,Naturaleza y Paisaje*2002,Ernest Trova,2002
ex.623,a.91,Naturaleza y Paisaje*2002,Robert Kipniss,2002
ex.623,a.428,Naturaleza y Paisaje*2002,Kenjilo Nanao,2002
ex.624,a.68,Jan Bartelsman*2002,Jan Bartelsman,2002
ex.625,a.3114,Exposición de carteles cinematográficos alemanes*2002,Varios,2002
ex.626,a.2561,V Festival de Performance*2002,Adriana Pérez,2002
ex.626,a.3042,V Festival de Performance*2002,Proyecto Medusa,2002
ex.626,a.2404,V Festival de Performance*2002,Luis Eduardo Mondragón,2002
ex.626,a.2934,V Festival de Performance*2002,Marcela Gómez,2002
ex.626,a.2724,V Festival de Performance*2002,Federico Guzmán,2002
ex.626,a.2800,V Festival de Performance*2002,Inés Gaitán,2002
ex.626,a.2859,V Festival de Performance*2002,Juan Fernando Toro,2002
ex.626,a.2552,V Festival de Performance*2002,3 Libras,2002
ex.626,a.2905,V Festival de Performance*2002,Liliana Díaz,2002
ex.626,a.3141,V Festival de Performance*2002,Yuri Forero,2002
ex.626,a.87,V Festival de Performance*2002,Rosemberg Sandoval,2002
ex.626,a.3004,V Festival de Performance*2002,Nini Johana,2002
ex.626,a.2619,V Festival de Performance*2002,Boris Pérez,2002
ex.626,a.3035,V Festival de Performance*2002,Pierre Pinoncelli,2002
ex.627,a.3114,Paisaje de la Movilidad: Muestra de Arquitectura Contemporánea Francesa*2002,Varios,2002
ex.628,a.2033,Distancia y Proximidad*2002,Bernd Becher,2002
ex.628,a.1523,Distancia y Proximidad*2002,Hilla Becher,2002
ex.628,a.2107,Distancia y Proximidad*2002,Andrea Gursky,2002
ex.628,a.2003,Distancia y Proximidad*2002,Candida Hofer,2002
ex.628,a.2162,Distancia y Proximidad*2002,Alex Hutte,2002
ex.628,a.828,Distancia y Proximidad*2002,Simone Meweg,2002
ex.628,a.791,Distancia y Proximidad*2002,Thomas Ruff,2002
ex.628,a.1414,Distancia y Proximidad*2002,Jorg Sasse,2002
ex.628,a.792,Distancia y Proximidad*2002,Thomas Struth,2002
ex.628,a.992,Distancia y Proximidad*2002,Peter Winderlich,2002
ex.629,a.3114,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro*2002,Varios,2002
ex.630,a.2185,Exposición de arte gráfico francés*2002,Alberola,2002
ex.630,a.2075,Exposición de arte gráfico francés*2002,Armleder,2002
ex.630,a.2047,Exposición de arte gráfico francés*2002,Ben,2002
ex.630,a.2031,Exposición de arte gráfico francés*2002,Bertrand,2002
ex.630,a.2062,Exposición de arte gráfico francés*2002,B.P.,2002
ex.630,a.2012,Exposición de arte gráfico francés*2002,Bruetschy,2002
ex.630,a.1914,Exposición de arte gráfico francés*2002,Collin-Thibault,2002
ex.630,a.1861,Exposición de arte gráfico francés*2002,Di Rosa,2002
ex.630,a.1626,Exposición de arte gráfico francés*2002,Gette,2002
ex.630,a.1282,Exposición de arte gráfico francés*2002,Levier,2002
ex.630,a.1301,Exposición de arte gráfico francés*2002,Le Gac,2002
ex.630,a.1081,Exposición de arte gráfico francés*2002,Mosset,2002
ex.630,a.1019,Exposición de arte gráfico francés*2002,Parant,2002
ex.630,a.2495,Exposición de arte gráfico francés*2002,Quesniaux,2002
ex.630,a.864,Exposición de arte gráfico francés*2002,Rousselot,2002
ex.630,a.818,Exposición de arte gráfico francés*2002,Soutie,2002
ex.630,a.783,Exposición de arte gráfico francés*2002,Titus-Carmel,2002
ex.630,a.727,Exposición de arte gráfico francés*2002,Weisner,2002
ex.631,a.11,Antonio Caro*2002,Antonio Caro,2002
ex.632,a.1270,Tres Fotográfos de la República Popular China*2002,Lin Jinghua,2002
ex.632,a.801,Tres Fotográfos de la República Popular China*2002,Tang Desheng,2002
ex.632,a.700,Tres Fotográfos de la República Popular China*2002,Zheng Yunfeg,2002
ex.633,a.2481,Exposición de mujeres artistas colombianas*2002,Olga de Amaral,2002
ex.633,a.593,Exposición de mujeres artistas colombianas*2002,Débora Arango,2002
ex.633,a.217,Exposición de mujeres artistas colombianas*2002,Beatriz Daza,2002
ex.633,a.9,Exposición de mujeres artistas colombianas*2002,Beatriz González,2002
ex.633,a.77,Exposición de mujeres artistas colombianas*2002,Ana Mercedes Hoyos,2002
ex.633,a.5,Exposición de mujeres artistas colombianas*2002,María de la Paz Jaramillo,2002
ex.633,a.44,Exposición de mujeres artistas colombianas*2002,María Thereza Negreiros,2002
ex.633,a.17,Exposición de mujeres artistas colombianas*2002,Lucy Tejada,2002
ex.634,a.1022,Acotaciones Entorno a la Fotografía*2002,Pablo Adarme,2002
ex.634,a.480,Acotaciones Entorno a la Fotografía*2002,Jaime Ávila,2002
ex.634,a.2831,Acotaciones Entorno a la Fotografía*2002,Jhon Freddy Cardona,2002
ex.634,a.2123,Acotaciones Entorno a la Fotografía*2002,Álvaro Ricardo Herrera,2002
ex.634,a.1279,Acotaciones Entorno a la Fotografía*2002,Libia Posada,2002
ex.634,a.2448,Acotaciones Entorno a la Fotografía*2002,María Isabel Rueda,2002
ex.634,a.525,Acotaciones Entorno a la Fotografía*2002,Giovanni Vargas,2002
ex.634,a.1433,Acotaciones Entorno a la Fotografía*2002,Jim Fannkugen,2002
ex.634,a.2054,Acotaciones Entorno a la Fotografía*2002,Beatriz Grau,2002
ex.634,a.1592,Acotaciones Entorno a la Fotografía*2002,Guillermo Marín,2002
ex.635,a.3114,Exposición de tapicería persa*2002,Varios,2002
ex.636,a.1480,Jaime Cárdenas*2002,Jaime Cárdenas,2002
ex.637,a.3114,Arquitectura Moderna en Colombia: Época de Oro*2002,Varios,2002
ex.638,a.111,Vibraciones*2002,Julio Le Parc,2002
ex.638,a.535,Vibraciones*2002,Geny Dignac,2002
ex.638,a.642,Vibraciones*2002,Ary Brizzi,2002
ex.638,a.581,Vibraciones*2002,Eduardo Mac Entyre,2002
ex.638,a.88,Vibraciones*2002,Rogelio Polesello,2002
ex.638,a.129,Vibraciones*2002,Arcangelo Ianelli,2002
ex.638,a.81,Vibraciones*2002,Yutaka Toyota,2002
ex.638,a.115,Vibraciones*2002,Jesús Rafael Soto,2002
ex.638,a.32,Vibraciones*2002,Carlos Cruz-Diez,2002
ex.638,a.409,Vibraciones*2002,Luis Chacón,2002
ex.638,a.396,Vibraciones*2002,Manuel Espinoza,2002
ex.638,a.531,Vibraciones*2002,Gertrud Goldschmidt,2002
ex.638,a.368,Vibraciones*2002,Mateo Manaure,2002
ex.638,a.229,Vibraciones*2002,Alejandro Otero,2002
ex.638,a.754,Vibraciones*2002,Víctor Varela,2002
ex.638,a.247,Vibraciones*2002,Vicente Rojo,2002
ex.638,a.647,Vibraciones*2002,Arnaldo Coen,2002
ex.638,a.1833,Vibraciones*2002,Ed Ruscha,2002
ex.638,a.225,Vibraciones*2002,Allan D'Arcangelo,2002
ex.638,a.692,Vibraciones*2002,Al Held,2002
ex.638,a.575,Vibraciones*2002,Ellsworth Kelly,2002
ex.638,a.1559,Vibraciones*2002,Hebert Bayer,2002
ex.638,a.469,Vibraciones*2002,John McLaughlin,2002
ex.638,a.4,Vibraciones*2002,Ómar Rayo,2002
ex.638,a.40,Vibraciones*2002,Carlos Rojas,2002
ex.638,a.148,Vibraciones*2002,Rafael Echeverri,2002
ex.638,a.481,Vibraciones*2002,Jaime Iregui,2002
ex.639,a.327,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Pablo Van Wong,2002
ex.639,a.349,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Nadín Ospina,2002
ex.639,a.66,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Jonier Marín,2002
ex.639,a.149,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Rafael Ortiz,2002
ex.639,a.458,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Jorge Julián Aristizábal,2002
ex.639,a.2972,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Miguel Böhmer,2002
ex.639,a.208,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Danilo Dueñas,2002
ex.639,a.372,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Marta Lucía Villafañe,2002
ex.639,a.476,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Jean Gabriel Thénot,2002
ex.639,a.166,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Luz Ángela Lizarazo,2002
ex.639,a.203,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Elías Heim,2002
ex.639,a.114,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,José Horacio Martínez,2002
ex.639,a.435,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Juan Mejía,2002
ex.639,a.714,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Wilson Díaz,2002
ex.639,a.480,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Jaime Ávila,2002
ex.639,a.82,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia*2002,Wilmer García,2002
ex.640,a.2287,Tauromaquia*2003,Francisco de Goya,2003
ex.641,a.112,La María y Otras Series*2003,Juan Manuel Echavarría,2003
ex.642,a.120,Marta Traba 1930 - 1983*2003,Francis Bacon,2003
ex.642,a.239,Marta Traba 1930 - 1983*2003,Willem De Kooning,2003
ex.642,a.180,Marta Traba 1930 - 1983*2003,José Luis Cuevas,2003
ex.642,a.119,Marta Traba 1930 - 1983*2003,Francisco Rodón,2003
ex.642,a.41,Marta Traba 1930 - 1983*2003,Alejandro Obregón,2003
ex.642,a.200,Marta Traba 1930 - 1983*2003,Fernando Botero,2003
ex.642,a.2,Marta Traba 1930 - 1983*2003,Édgar Negret,2003
ex.642,a.39,Marta Traba 1930 - 1983*2003,Eduardo Ramírez Villamizar,2003
ex.642,a.12,Marta Traba 1930 - 1983*2003,Enrique Grau,2003
ex.642,a.517,Marta Traba 1930 - 1983*2003,Guillermo Wiedemann,2003
ex.642,a.9,Marta Traba 1930 - 1983*2003,Beatriz González,2003
ex.642,a.7,Marta Traba 1930 - 1983*2003,Pedro Alcántara Herrán,2003
ex.642,a.217,Marta Traba 1930 - 1983*2003,Beatriz Daza,2003
ex.642,a.23,Marta Traba 1930 - 1983*2003,Hernando Tejada,2003
ex.642,a.73,Marta Traba 1930 - 1983*2003,Feliza Bursztyn,2003
ex.642,a.2481,Marta Traba 1930 - 1983*2003,Olga de Amaral,2003
ex.642,a.10,Marta Traba 1930 - 1983*2003,Hernán Díaz,2003
ex.642,a.22,Marta Traba 1930 - 1983*2003,Santiago Cárdenas,2003
ex.642,a.127,Marta Traba 1930 - 1983*2003,Bernardo Salcedo,2003
ex.642,a.16,Marta Traba 1930 - 1983*2003,Luis Caballero,2003
ex.643,a.203,Elías Heim*2003,Elías Heim,2003
ex.644,a.3114,Homenaje a Ruquita*2003,Varios,2003
ex.645,a.3114,Exposición conmemorativa de los 10 años de vida del Taller de Restauración del Museo de Arte Moderno La Tertulia*2003,Varios,2003
ex.646,a.7,Maestros Colombianos a través del Dibujo*2003,Pedro Alcántara Herrán,2003
ex.646,a.48,Maestros Colombianos a través del Dibujo*2003,Ever Astudillo,2003
ex.646,a.8,Maestros Colombianos a través del Dibujo*2003,Álvaro Barrios,2003
ex.646,a.16,Maestros Colombianos a través del Dibujo*2003,Luis Caballero,2003
ex.646,a.22,Maestros Colombianos a través del Dibujo*2003,Santiago Cárdenas,2003
ex.646,a.11,Maestros Colombianos a través del Dibujo*2003,Antonio Caro,2003
ex.646,a.9,Maestros Colombianos a través del Dibujo*2003,Beatriz González,2003
ex.646,a.12,Maestros Colombianos a través del Dibujo*2003,Enrique Grau,2003
ex.646,a.203,Maestros Colombianos a través del Dibujo*2003,Elías Heim,2003
ex.646,a.5,Maestros Colombianos a través del Dibujo*2003,María de la Paz Jaramillo,2003
ex.646,a.75,Maestros Colombianos a través del Dibujo*2003,Cristina Llano,2003
ex.646,a.123,Maestros Colombianos a través del Dibujo*2003,Darío Morales,2003
ex.646,a.14,Maestros Colombianos a través del Dibujo*2003,Óscar Muñoz,2003
ex.646,a.41,Maestros Colombianos a través del Dibujo*2003,Alejandro Obregón,2003
ex.646,a.39,Maestros Colombianos a través del Dibujo*2003,Eduardo Ramírez Villamizar,2003
ex.646,a.137,Maestros Colombianos a través del Dibujo*2003,Saturnino Ramírez,2003
ex.646,a.43,Maestros Colombianos a través del Dibujo*2003,Miguel Ángel Rojas,2003
ex.646,a.87,Maestros Colombianos a través del Dibujo*2003,Rosemberg Sandoval,2003
ex.646,a.17,Maestros Colombianos a través del Dibujo*2003,Lucy Tejada,2003
ex.646,a.13,Maestros Colombianos a través del Dibujo*2003,Gustavo Zalamea,2003
ex.647,a.618,Riesgo - Carlos Andrade y Todd Ayoung*2003,Carlos Andrade,2003
ex.647,a.781,Riesgo - Carlos Andrade y Todd Ayoung*2003,Todd Ayoung,2003
ex.648,a.2742,Francois Dolmetsch - Retrospectiva*2003,François Dolmetsch,2003
ex.649,a.3114,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003*2003,Varios,2003
ex.650,a.723,Documentos fotográficos de Werner Herzog*2003,Werner Herzog,2003
ex.651,a.1443,Europeos en París*2003,Jean-Christoph Ballot,2003
ex.651,a.1437,Europeos en París*2003,Jerome Brézillon,2003
ex.651,a.793,Europeos en París*2003,Thibaut Cuisset,2003
ex.651,a.1207,Europeos en París*2003,Marc Melki,2003
ex.651,a.1009,Europeos en París*2003,Patrick Messina,2003
ex.651,a.1109,Europeos en París*2003,Michel Séméniako,2003
ex.651,a.1017,Europeos en París*2003,Pascal Dolémieux,2003
ex.651,a.1892,Europeos en París*2003,Daniel Maigné,2003
ex.651,a.1601,Europeos en París*2003,Grégoire Korganow,2003
ex.651,a.1118,Europeos en París*2003,Mi-Hyun Kim,2003
ex.651,a.1185,Europeos en París*2003,Marie-Paule Négre,2003
ex.651,a.1144,Europeos en París*2003,Martine Voyeux,2003
ex.652,a.3114,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2003*2003,Varios,2003
ex.653,a.1145,Martín Chambi*2003,Martín Chambi,2003
ex.654,a.12,Grabados: 1942-2002 Enrique Grau*2003,Enrique Grau,2003
ex.655,a.519,"Ariza, Pintor de los Andes*2003",Gonzalo Ariza,2003
ex.656,a.2160,X Salón Regional - Zona Sur*2003,Alexandra Rodríguez,2003
ex.656,a.2007,X Salón Regional - Zona Sur*2003,Camilo Pineda,2003
ex.656,a.222,X Salón Regional - Zona Sur*2003,Ángela Villegas,2003
ex.656,a.1969,X Salón Regional - Zona Sur*2003,Carmenza Estrada,2003
ex.656,a.2001,X Salón Regional - Zona Sur*2003,Carlos Zúñiga,2003
ex.656,a.2171,X Salón Regional - Zona Sur*2003,Alejandro Nieto,2003
ex.656,a.82,X Salón Regional - Zona Sur*2003,Wilmer García,2003
ex.656,a.706,X Salón Regional - Zona Sur*2003,Ximena Medina,2003
ex.656,a.176,X Salón Regional - Zona Sur*2003,Leonardo Herrera,2003
ex.656,a.1965,X Salón Regional - Zona Sur*2003,Carolina Llano,2003
ex.656,a.1592,X Salón Regional - Zona Sur*2003,Guillermo Marín,2003
ex.656,a.2218,X Salón Regional - Zona Sur*2003,Ana María Millán,2003
ex.656,a.1788,X Salón Regional - Zona Sur*2003,Ellen Martan,2003
ex.656,a.2419,X Salón Regional - Zona Sur*2003,Luz Ángela Echeverri,2003
ex.656,a.1246,X Salón Regional - Zona Sur*2003,Lucía Hincapié,2003
ex.657,a.295,Una Mirada Intimista al Arte Colombiano*2003,Ricardo Borrero,2003
ex.657,a.474,Una Mirada Intimista al Arte Colombiano*2003,Jesús María Zamora,2003
ex.657,a.392,Una Mirada Intimista al Arte Colombiano*2003,Marco Tobón Mejía,2003
ex.657,a.278,Una Mirada Intimista al Arte Colombiano*2003,Rómulo Rozo,2003
ex.657,a.578,Una Mirada Intimista al Arte Colombiano*2003,Efraim Martínez,2003
ex.657,a.151,Una Mirada Intimista al Arte Colombiano*2003,Pedro Nel Gómez,2003
ex.657,a.116,Una Mirada Intimista al Arte Colombiano*2003,Ignacio Gómez Jaramillo,2003
ex.657,a.621,Una Mirada Intimista al Arte Colombiano*2003,Carlos Correa,2003
ex.657,a.593,Una Mirada Intimista al Arte Colombiano*2003,Débora Arango,2003
ex.657,a.519,Una Mirada Intimista al Arte Colombiano*2003,Gonzalo Ariza,2003
ex.657,a.165,Una Mirada Intimista al Arte Colombiano*2003,Marco Ospina,2003
ex.657,a.94,Una Mirada Intimista al Arte Colombiano*2003,Otto Moll González,2003
ex.657,a.41,Una Mirada Intimista al Arte Colombiano*2003,Alejandro Obregón,2003
ex.657,a.2,Una Mirada Intimista al Arte Colombiano*2003,Édgar Negret,2003
ex.657,a.517,Una Mirada Intimista al Arte Colombiano*2003,Guillermo Wiedemann,2003
ex.657,a.39,Una Mirada Intimista al Arte Colombiano*2003,Eduardo Ramírez Villamizar,2003
ex.657,a.200,Una Mirada Intimista al Arte Colombiano*2003,Fernando Botero,2003
ex.657,a.12,Una Mirada Intimista al Arte Colombiano*2003,Enrique Grau,2003
ex.657,a.23,Una Mirada Intimista al Arte Colombiano*2003,Hernando Tejada,2003
ex.657,a.10,Una Mirada Intimista al Arte Colombiano*2003,Hernán Díaz,2003
ex.657,a.17,Una Mirada Intimista al Arte Colombiano*2003,Lucy Tejada,2003
ex.657,a.20,Una Mirada Intimista al Arte Colombiano*2003,Juan Antonio Roda,2003
ex.657,a.40,Una Mirada Intimista al Arte Colombiano*2003,Carlos Rojas,2003
ex.657,a.73,Una Mirada Intimista al Arte Colombiano*2003,Feliza Bursztyn,2003
ex.657,a.186,Una Mirada Intimista al Arte Colombiano*2003,Jim Amaral,2003
ex.657,a.8,Una Mirada Intimista al Arte Colombiano*2003,Álvaro Barrios,2003
ex.657,a.9,Una Mirada Intimista al Arte Colombiano*2003,Beatriz González,2003
ex.657,a.127,Una Mirada Intimista al Arte Colombiano*2003,Bernardo Salcedo,2003
ex.657,a.217,Una Mirada Intimista al Arte Colombiano*2003,Beatriz Daza,2003
ex.657,a.22,Una Mirada Intimista al Arte Colombiano*2003,Santiago Cárdenas,2003
ex.657,a.128,Una Mirada Intimista al Arte Colombiano*2003,Augusto Rendón,2003
ex.657,a.7,Una Mirada Intimista al Arte Colombiano*2003,Pedro Alcántara Herrán,2003
ex.657,a.14,Una Mirada Intimista al Arte Colombiano*2003,Óscar Muñoz,2003
ex.657,a.48,Una Mirada Intimista al Arte Colombiano*2003,Ever Astudillo,2003
ex.657,a.2731,Una Mirada Intimista al Arte Colombiano*2003,Fernell Franco,2003
ex.657,a.5,Una Mirada Intimista al Arte Colombiano*2003,María de la Paz Jaramillo,2003
ex.657,a.677,Una Mirada Intimista al Arte Colombiano*2003,Alicia Barney,2003
ex.657,a.87,Una Mirada Intimista al Arte Colombiano*2003,Rosemberg Sandoval,2003
ex.657,a.525,Una Mirada Intimista al Arte Colombiano*2003,Giovanni Vargas,2003
